SYCP2L,TFCP2L1,LYPD6B,ITGAD,LINC02273,UNC5B,CFAP210,LAIR2,CFAP97D2,B3GNT7,SLC7A8,SCGB1A1,GSDMA,CPLX2,MXRA7,LINC02848,ELAPOR2,HOXB2,USP18,PPP1R9A,TRIM15,CNN1,LINC00607,EPB41L4A,CLIC3,MT.ND1,MMRN1,ZNF595,IRIS
6.0149722155067,6.77643063591713,7.12065077940562,6.31781016741236,7.26921034732471,5.55792506954153,7.85766881267938,8.94948700811139,7.2167005987312,7.1924610502198,6.04914170355356,5.98213560902026,5.28245629907152,6.40928402363842,8.59284678110007,6.99630337337097,9.61676860859039,6.89511737102851,7.37259438510155,8.0784817666948,4.49735378884235,5.18191944518255,5.31139957980635,8.91780093579788,7.06626920337166,11.8541315858151,10.203529792822,8.9149817898415,IR
6.34127066982482,6.23000075825509,7.10934327422551,6.88472391385546,7.59459805882443,5.10650049340167,8.22225597510849,7.52748778243762,7.75386151875779,7.30139019495912,6.06386700385785,4.8758340937125,5.54284433581228,8.64275987589471,8.97436985774794,6.47706008546257,9.65002680196961,6.07321907652444,6.80138903827392,7.92691870743388,5.01405487963927,5.11824642023483,5.66338374269569,8.51593653621027,7.41708512848438,11.8494832636917,11.0193668096848,9.01902364942768,IS
6.2084665649272,6.59081351985514,6.95871448929181,6.52790171125007,8.14491307988087,6.5851697167919,7.58178050347508,6.95897064712613,7.4974905416059,7.41913922740989,6.47585854391829,5.11024851523966,6.00466976078467,7.15719029816556,9.69276521934262,6.23226685775714,9.19238766385787,7.11683933701881,6.68834939272995,7.97613799618057,5.90973031644444,5.87811722431245,6.23490034643504,8.36380755257745,8.40145502908801,11.9787032773627,10.6016849356792,9.9256628209285,IS
5.85871696635147,6.42121261254104,7.90434766368889,5.34037002473323,6.16093207610229,7.44757070988694,7.80359796104053,8.87761768898458,7.39521172939026,6.73517958373083,7.11399594582505,4.84575105702001,4.85463784980157,6.7420724848491,9.19589065783148,6.80349093420401,10.1558821770062,7.16234815447409,7.23613031321658,7.76459511463027,5.15492052613543,5.24097910296932,5.73633980986475,8.12940537020028,8.00393329473062,11.5630867949858,10.33061319493,9.66572783196614,IR
5.85491774544896,6.54988605664216,7.57341834440165,5.97916612062937,5.37550681972582,6.11087734578129,9.46193268958468,7.80011783847859,7.40796826678524,6.58109750594444,7.07451177384525,5.13071071318806,5.17968743034044,6.75390561050463,7.71691966455387,6.71849588321929,10.0654443723362,6.90772241919369,7.52521264103406,8.05000182237578,4.87113601629691,5.33309039169517,6.52376835456515,8.73420439748424,7.5692211996697,11.9827438858213,10.6468917398293,9.58388448751943,IR
7.12157805290342,9.30559264609748,7.75379899519726,5.25576951443746,7.50572442430115,5.20877836147534,9.09713949838335,8.12724854885026,6.63871619458604,7.02079686969459,6.13079446199876,5.59426477181773,5.29242135137283,7.06201337288387,8.19877330321631,7.09006752879161,10.0577650320043,7.19618317360055,7.3991779035301,7.73208074103633,5.22632335558299,6.03403640378588,5.4544670746368,8.6810530049359,7.14469786476539,11.9889105186739,10.2402641396693,8.25052492737185,IR
6.72201727872459,8.99238671417287,7.73687297281018,5.64527918450211,8.0840713238778,5.63806922480989,9.1588695969651,8.20655740276717,7.54436614465115,6.60891732931219,6.25370638933815,5.30816975956313,5.81674446247875,7.58619622635225,7.92580738351738,6.86092941044718,9.98134896302413,6.27187467872022,7.49273272549491,7.40486514772596,4.58571251725924,5.66445770967978,6.5615866421772,8.40781152842954,7.56944233226323,11.8649259581019,10.1630967094217,8.17696286884859,IR
6.13536896635821,6.40475505890069,7.10469890902463,5.81891384403851,6.43228772848849,7.02822277008042,8.08124048824934,7.19038714491265,6.45564386630409,7.45365836792161,5.76737562676906,6.16769496345589,5.83724120908692,7.52481193125471,8.92803422173385,6.73675118646409,9.81996012493442,7.27814055876724,7.76896554092213,8.56651254133325,4.80143172354319,5.20970729687948,6.64875926301805,9.24582651446186,7.70133387564173,10.9552996154992,10.7198667915008,9.72762591128317,IR
6.27396765832185,5.59272928184536,6.38334114316664,5.26194888477003,7.63484379105645,6.51006033102147,8.63686156596656,7.67075584011892,6.67712969533796,6.6181022246347,6.93478915327874,5.05410114510271,4.68724513448575,7.20448894505263,8.96129045277583,6.32723803391165,10.3737523367964,7.60612810310997,7.52595934142212,7.61526909738931,4.55103973987048,5.17003922618807,5.97487565790917,8.6892262145199,7.21302654295729,11.7399534743275,10.1513659585096,9.01038255419892,IR
8.00688866287894,5.99404485793908,7.68108982331805,6.77948710107227,5.73197401245689,6.94015738663103,7.91067741009453,8.16472231908617,7.6331706417997,8.16210057366979,6.26178604750079,5.89969333660827,5.79093554381049,6.9622813035253,8.60636366300109,7.58961855541231,9.5361008522122,7.01903967467981,7.27707997982938,8.75584205566998,5.97553213484461,5.9475454792857,5.65698857226403,9.43669156482245,8.01718071672738,11.5404718636965,10.3739813580859,9.83355637659109,IR
5.89390972285452,6.56599914371483,6.69990585755111,5.57931344428936,7.88962543772013,5.42402815385733,8.22786383535108,8.16199442305089,7.40120700997493,6.63679376693641,5.54468709731275,5.7342512766322,5.12923792731445,7.47910737809837,9.44863218754258,6.47139102722874,10.2301032013925,7.06857790848166,7.62479449512526,8.91811035952219,5.06390450478527,6.14358394950504,5.98744151633216,9.31728870265395,7.48388541927717,12.0226199920686,11.21364301991,9.38053859408424,IR
6.534811273239,5.98046200006259,7.17250867045023,5.7909957498393,8.00121099168969,6.6118181623283,8.96960214387235,6.68547033447072,6.96720133901835,7.52760806271437,5.56484321937704,5.56797726940244,5.48360050684058,6.53343113947363,9.32604664732582,6.09912774479969,9.8145264961845,6.20022686170084,7.73425649252201,7.74472669256487,4.80559479663593,5.46895998836175,6.14703602123566,8.21766381222325,7.13883470376924,10.6636167312244,10.8695897802855,9.00704767087115,IR
7.41425373358624,6.4669541399326,6.70924901515943,5.1979960717534,7.82428233121676,5.24119673423471,8.77682405025266,8.41230008432039,6.73214992725854,6.72820233825835,5.85904020910138,5.42262005957313,5.44419020400426,7.24479746777591,8.34529623620715,6.40598071600318,8.93832485865873,6.40818800810303,7.147729763725,7.88602336625802,4.86060563634225,6.126660827196,6.0857566798111,8.26352217296479,7.65751374210294,11.6161553850482,11.0269749676428,9.11136168571047,IS
7.3573308977845,6.17138955980073,8.64078481759874,6.76844710666461,8.29428039700422,5.76643134875022,7.94808039770715,6.68626974784688,7.64040917985808,7.27528777906857,6.55353000778123,4.68819766207694,5.38711557883846,7.00554216269968,9.49411150087593,6.51571492155208,10.0740243897224,5.91451944299544,7.28903001790945,8.7877027481075,6.22115241519473,5.66615250669637,5.9013678102794,9.23937847770036,7.44332944062562,11.9189613906277,10.3489768789331,9.44177001247581,IS
8.28795420115317,7.2323508388621,7.35470266388193,5.65895044656052,8.31114833139928,5.30268045059548,7.97938726779179,8.57246143533961,6.98521545285971,6.55484849845952,6.02820526758682,5.82695080460642,5.36088719375149,7.15042577563717,8.7043118545189,6.78906002185641,9.46221003732576,6.41870715232265,7.57958471289854,7.81715080691838,4.66000036652175,6.06007487428756,5.69529786963473,8.51214448603069,7.2049750800089,12.0339186982224,10.7701357774345,9.2977193122084,IR
6.64555573281404,6.73179411634308,7.84701331274873,5.97723002492065,7.03025849094326,5.64865878573158,9.48678334321142,7.68304335488271,8.25000140739877,7.36208661084784,6.89686155324788,5.50795293503949,5.2943364079633,7.1808445073127,8.65921357924187,6.50719036701969,9.47044918318274,6.13511324409712,8.01698102881276,7.41719998640368,6.27462111340136,4.60144590710752,5.62271455339485,8.29196794280155,7.49198910162704,11.9477108640155,9.67438388962971,9.21748133581619,IS
6.49060998271586,5.80509675017725,6.98421839572584,6.03249800720825,7.27296924098694,5.70334441007795,7.91017010988716,7.75309068955521,6.93471388940788,6.96007304744317,6.21739958827769,5.21845722790009,5.48152034656113,6.76370246918504,8.12289313219197,6.62936154003278,9.48462571774716,6.42167996877624,7.49129851209039,7.76756660903489,4.65964494250099,5.54805539225089,6.03394957374181,8.0911675655344,7.95436603527462,11.2732899744282,11.3665275820308,9.50249922488613,IR
6.00037779290593,6.4748760785501,5.84868481969617,6.40907650314575,8.4707766664387,6.09662977941031,7.56309721576267,7.65556323066728,7.05165817024648,7.04124034132733,5.71444900163807,4.96985010552425,5.08571528859496,6.58410283841334,9.7092209415688,6.37703278394623,9.07287943546756,6.89675727958302,8.27397391267969,7.92500300059373,4.59974739485009,6.20530409934171,6.60843822458872,8.6619599019345,6.44392894742399,11.1258733929431,10.8498054725041,9.09192980568796,IS
7.94244950178788,5.95531972259361,7.24244382730442,6.37314645626892,8.51377310389963,5.85584185610979,9.09518398504678,7.21710071769398,7.7713528245583,7.23443029459118,5.94552736195657,5.71676975258178,6.06592441155552,6.6011666766666,8.20021267620709,6.3240829286923,10.0424390035434,6.01310629290435,7.44367084666352,7.72066535359072,4.88404978756996,5.33506113575192,6.16645596290695,9.41959252975749,8.44842331575332,10.9040625197486,9.79305466120108,8.64715023784009,IS
6.24158601475447,7.67267330895157,7.88820933934441,5.97462412213574,7.96493755898124,6.62842281957425,9.73821682439067,8.48294621498095,7.95864992298913,7.29369323713021,6.18405008057721,5.82809673876977,4.92446600549617,6.14133173761809,8.37914322125195,6.57197544521749,10.4601229939863,7.13899657882514,8.17753667264729,8.25516297955475,4.12348351698802,5.53983970001967,6.31271579808048,8.77122008264139,7.9486570873472,11.232880911284,10.5791491514128,8.98962184754742,IR
6.49708999307741,6.12550768099114,6.83661672118387,6.73737425788946,7.98750476272407,5.50615422518733,8.8522889435478,8.19633640206321,6.85772816101562,7.10323936945664,6.25822156595115,4.9171156684844,5.44634421284598,7.17943272227401,8.71751031976987,6.73985934770788,9.44325545614046,7.28374232704696,7.12686441666988,8.20550751133757,4.67640182794732,5.46085827575262,6.25008487476696,7.94938543361171,7.5906202526245,11.6259475310219,9.89149596955005,9.36147268291485,IS
6.17073076549435,6.66049211775962,5.75014290832763,5.97958903435586,6.60042656139335,5.83814571610497,9.08157634680929,9.13492617953794,7.58489790404938,6.96934375645424,6.25395385874558,5.53672791419291,6.8455480828212,8.11666909946106,8.85940150543459,7.06286509240061,9.6576018352902,6.25900053134426,7.03466907343108,8.25506780818282,5.54440535925671,5.44470651162909,5.99280914067038,8.45267363836385,7.064381156461,11.8332934612479,11.2551698576672,8.60022756135471,IR
5.6954345845123,6.46456651276234,6.14021367406284,6.49050805014254,7.08182232281135,6.2848612036436,8.95248312904414,7.53272760681788,7.49305987227717,7.66322008296036,6.09464993081494,5.18538731203857,5.63786532325435,6.88444340815985,8.77228397679173,6.99071032857026,9.20629839378362,6.45433179277551,7.50632063196212,8.31309683695679,5.14663493847233,5.63901679159032,5.82930927270585,8.83221973662027,8.1430135703348,12.3072831969634,10.0224993149497,9.46899534820099,IS
6.72104167886627,6.57812883288502,6.78458084322626,6.43887190716414,7.29465096363125,6.67445002703491,8.00441572203827,8.11554901900643,7.25163781293743,6.08721667260198,6.04109364069725,5.5508869237817,5.152740754323,7.36334748844271,8.40250830542654,6.55753109800097,9.31000676564134,7.32136866280921,7.41155027185354,7.85646844261039,4.90556175173426,5.2360409475567,5.65655823859702,8.57345395875276,7.52728448058934,11.908476208214,10.6551102684218,9.97577036203035,IR
7.73619447718738,6.23736882646769,6.73923763860032,5.92186080291806,7.55357974030399,5.46119737065715,8.86039469691158,7.48135958877758,8.12763326123873,7.80376103592739,6.00328688455521,5.57959526436302,5.33662558466926,8.35753141605759,9.58177476548213,7.02122695158154,8.53777898525894,6.78471704212536,8.10673352611253,7.85197526917023,5.72773092305924,5.09006978409514,6.26406576856503,8.98536059952915,7.43606539102025,11.5880253282884,10.4629991558682,9.08082490059894,IS
6.72624743305866,6.29061693225414,7.27848999296929,6.98277592989072,8.86824980857485,4.78259536776079,8.94066175806528,7.21922755669636,7.03877427074505,7.06408893133918,6.88548461940624,4.97085119516319,5.39105801483046,6.78980581079833,8.5096387829703,7.289622447165,9.96741794917568,5.89053955254805,7.07457427313514,8.34177087688064,5.29636955878234,6.18305426301703,5.84128177185644,8.4511252293144,7.7309773274041,12.6941784697313,10.0036509038083,9.54871139396033,IS
5.7893087745317,6.60189920332754,7.02423840435608,5.46167630651775,7.69668741392668,5.67936197405708,8.13511411909216,7.05702119237216,7.89877602505943,7.34688597971364,6.63704243868859,6.01089202071294,5.66493447641637,8.41452164235732,9.65505781312645,6.55387359802923,9.97059466404444,6.56421532378558,7.07882544274049,7.53045568669063,5.09644357975992,5.96014720257995,5.94292702541469,9.35230650800888,7.73718237825121,11.7559454654275,10.5889072967627,9.22967660530442,IR
6.80200720538589,6.70937296075848,6.7271295517459,6.16950889547824,7.47238552179485,5.79399677988348,8.47880328673153,7.45118199204966,7.20883484106559,6.95302031682587,6.26783929023789,5.59180161312904,5.94249394205327,7.10478750435139,8.61432475189558,6.99203470865713,10.1850405170423,6.7272098020885,7.80612166240673,8.06873040838154,5.30250759749224,5.76771901263012,6.02777595133737,8.96315134228439,7.26340695011494,12.1118380001652,10.3341558677637,8.8964710196582,IR
6.36274927906952,6.747531618696,8.11372816880635,6.03045023384674,7.46000156569637,5.67621535392965,8.16917060319559,7.42266158948302,7.52540586149954,7.01031559886446,7.80995327781813,5.89884044355787,6.42611387762869,6.79355692795273,8.64207055129139,6.81011597278769,9.53203135690548,7.00710046993277,7.59513788904363,7.67667451676691,4.6303041909623,5.91713442658243,6.39139481534415,7.98599857049573,7.68084648623831,11.2896439980816,10.777406932439,8.96743797874578,IS
7.75820823459221,7.02921374062554,6.67457315649924,5.49229536346263,8.66764594123857,6.45754536095229,7.61908675898589,8.42987344022348,8.62961594036041,7.5299906965068,6.02864714265995,5.74887388145975,5.79143688639022,7.41726040795246,9.57044285333788,6.76997956245613,9.98303929113772,7.04133100082494,7.58365519319179,8.15861022711607,5.03843784312668,5.36634250626597,5.7360760661297,9.11277824329711,8.00847547779402,11.3883573022668,9.82038039790278,9.84467545829855,IS
7.19254953277028,6.00518373878625,6.06940409633867,5.87261802102771,7.74056887950607,6.55906701045606,8.53462908332575,7.46406422777491,7.06248096777542,7.12664092155338,6.225850268691,5.74417754088202,5.83316546707862,7.22553822988453,8.55832498822859,6.20685127268384,9.47477866052443,6.7220057416743,6.90088978481776,7.44090837097615,5.03917897400102,6.21214552363165,6.11016311840093,8.21015606058685,7.59529545521275,11.3363733450124,10.4896682535899,8.1607342118528,IR
5.95177959775195,6.62995709049885,8.15866633559822,6.25983459925616,7.18391965179001,5.35165028311606,9.91660640788248,7.42704787589083,7.29233689283416,7.68299076998796,7.1877693603328,5.21569025005015,5.33271806083205,7.00075614445445,8.65625728259247,6.97685388556464,9.88683323741508,6.4782580423999,6.95625170809021,8.26699031506436,4.75382277329375,6.04369206603045,6.42317475554396,8.74842058776841,7.91805216246922,11.9064676079795,10.1327996419562,9.00323119960405,IR
8.00850720686092,6.46530076572628,6.96776283502919,5.59486015718526,8.38285999212745,6.49410271924223,9.09730742226046,7.22099971417434,7.98975695566951,6.99910135401138,6.42734300089021,5.61962049616359,6.7942235409693,6.88979477672422,8.98284818205361,6.27506041388089,9.99057224477754,7.42207188535715,7.29144206410411,7.73458631870349,5.16623104964185,5.09621638983953,5.78433712685629,8.44561846492581,7.61769753566341,11.1983671218829,10.8812941577581,8.83466520128214,IR
6.55250888317698,6.07100765908273,6.05798166088266,5.88253171132796,8.07626127930636,5.83585542037908,8.7516530563597,7.18742126565811,7.42639407337635,8.02287882281058,6.25616737509417,4.8280447610827,5.53167809068329,8.12636951937048,8.87163237333388,7.41874548871194,8.92768233415362,7.06752614557828,7.28390645820335,8.3374566863905,5.01228261999793,5.02628834310924,5.86357743703959,8.55009461330855,7.62507765766323,11.8643633026659,10.1702129383618,9.00268048846575,IS
7.72102126092914,6.03784166113671,7.97042852317592,5.13898066756172,7.82175532389667,6.13611591412853,7.67839159414327,7.22100300363765,7.06195763020835,7.66203259109872,6.252998681146,4.85351207871232,6.3409406650772,7.36501499186257,8.48930308526312,6.77700646497181,9.67624010924647,7.20157640734613,7.11097322649616,8.80141996548023,5.60233024253265,6.43947288390102,6.42522032146262,9.36335166456795,7.96834315546785,11.3661773913765,10.3502190582194,9.37530829858866,IS
7.64297232340078,6.38613472030599,7.24382972528281,6.06174264166493,8.07074482107586,6.39523435202663,8.87348678403926,7.2319026429077,8.04403184015649,7.41457996787467,6.29653779779572,5.71645724714509,5.1841897983578,7.7370405609975,8.20714774717737,7.2270259013982,9.9147398055767,7.32110691201002,6.95774569028871,8.33067661587924,4.64965744962446,6.95239710492343,6.5026342011618,8.83040685866329,8.28676608943076,11.3662351922521,10.2864325692014,9.38094590789163,IS
8.77274593663467,6.69732873618397,5.99524867012314,5.82729233106291,8.10598635984992,5.4582688944426,9.18245489597929,7.55829753178774,7.14124967978441,7.20892977218981,6.42616669547377,5.325945957449,5.40296368469405,7.93566362038186,9.79618804204653,6.5181176176667,9.77417042936206,6.76152346265708,9.01657372638081,7.78430725217017,4.942905904573,5.43532979469526,6.60575562522573,8.17629226499147,7.41827525369155,11.5123550678357,10.5553726997494,8.21363296756761,IR
7.81914575947878,6.82072533412884,7.43514783905142,6.28702880395304,8.34039373147922,5.44172899790015,8.33028108983125,8.1294366397445,7.0548749193095,7.50171196934849,6.18324827515493,4.79862989202879,5.67936052996457,7.29914619549351,8.62879692064015,6.88116600808864,11.0016547204581,6.46804175341933,6.96099189736813,8.12946596383503,5.22761654280344,5.45599837364443,5.77045864817282,8.60115738557102,7.66960314532683,11.4822027786113,10.0625244492598,8.53265363080303,IR
7.2624068764123,5.81376535733348,6.11273382310513,6.25378733005686,7.55235156707931,5.64800653006502,8.08826977731647,7.80910272334901,7.95185981603054,8.51155713928897,6.59386501734947,4.98733345514184,4.79742987833409,6.69512038336976,9.54949250341915,6.90550795153533,8.8737047941046,6.27243545066734,7.02829221828634,7.75770032105675,5.17243152237263,5.46348783500944,6.22341464779884,8.69163644395447,7.40459062826009,11.9842302806816,9.20793962994112,8.48614327043834,IR
6.48401861566522,6.3000394959064,7.62379425792532,5.83809552370914,7.6366407988848,6.73547785116475,7.63195365090368,7.58752738426567,7.35009887077121,7.42068117169118,6.23149584950126,5.41397509431621,5.82213917353753,6.32431928035063,9.45495629791406,7.27174240733494,9.91073215067043,6.9520763513922,7.39207340438196,8.13658961960169,4.948280537228,6.15619307709028,5.9715689458131,8.45858054052688,7.50255943060845,11.7117515079012,10.603194635944,9.50104111137884,IR
6.97474582787894,5.7609991654954,6.9699280227164,5.26770622995159,7.79156577872193,6.15634106527404,8.3880196478657,8.04517644342824,6.53500062437575,7.16396757227562,6.74197240466609,5.01720892853787,5.37121320635653,6.92799483032845,9.27417437042064,6.28315455074412,10.7160107215664,7.59242914393564,7.64961066138018,7.27014414329071,4.58240404573425,5.60617880828483,5.6357539129527,9.39028514130215,7.68869382949545,11.1492897184401,10.1765028339759,8.92894061615961,IS
7.59029168137281,7.42009089484794,7.19051045944248,5.38904687149014,7.70294100475229,5.99733827361633,7.88734277428735,7.21653629454793,6.27827618508232,6.73416339414813,5.72869738061683,4.85120242378195,5.48858366352508,8.03405022641184,9.18494537461471,5.74606158609492,8.95290166274763,6.78135636448859,7.30972782127303,7.07539109987599,5.08570070688471,4.67877004159959,5.95887031984971,10.075219325031,7.31998280525602,11.0474831845413,10.8670399537561,9.25434286602129,IR
6.41957665768622,5.75114723425585,6.94751116931565,6.52517587182051,7.78241887113193,6.34293359938739,8.20445065193122,7.39815669672012,7.53234799229038,6.78605565424054,6.32088154231681,6.16049047550953,5.77629609652789,7.53427612212565,9.17957610292879,6.65746861394823,9.26224451925115,6.6251754067019,7.21728384214937,7.87126742187958,5.27835392885198,5.48430339592221,6.0588201347062,8.07331365925321,7.29262498933996,11.5084985621926,10.4667966039777,9.19556084257401,IR
